run_id,target,method,n_samples,mse_norm,mae_norm,mse_orig,mae_orig,train_time,test_time,gpu_samples,gpu_mem_used_mb_mean,gpu_mem_used_mb_var,torch_peak_alloc_mb,torch_peak_reserved_mb,ram_samples,ram_used_mb_mean,ram_used_mb_var,timestamp
14,f_osc,kdtree,1000,0.08613215386867523,0.17302502691745758,1195948139085824.0,8500515.0,297.00133752822876,2.4013047218322754,595,4056.0288865546217,0.3350045904517174,391.947265625,478.0,595,10928.777573529413,9.005285397171974,2026-06-01 06:34:57
15,f_osc,uniform,100,0.2720901072025299,0.3525298833847046,2024381429579776.0,13875097.0,275.3954634666443,0.40282201766967773,552,4056.040760869565,0.12996219471096992,392.37939453125,478.0,552,10928.11915477808,0.023579806089401245,2026-06-01 06:40:32
15,f_osc,kdtree,100,0.17626561224460602,0.26771312952041626,1723900417277952.0,11632545.0,60.07423520088196,2.454288959503174,121,4052.0625,0.0,385.865234375,474.0,121,10964.038578254133,1.9202655255794525,2026-06-01 06:41:35
15,f_osc,uniform,500,0.04058084264397621,0.11070596426725388,611536368304128.0,6009218.0,262.875923871994,0.4298710823059082,527,4093.9031072106263,6.669091090559959,436.349609375,516.0,527,11035.53125,0.01887306571006775,2026-06-01 06:50:52
15,f_osc,kdtree,500,0.04499838501214981,0.1249958947300911,699499311792128.0,6471194.0,161.46616220474243,2.4281864166259766,324,4058.0378086419755,0.09815576672554016,399.14990234375,480.0,324,11146.321855709877,5.881528839468956,2026-06-01 06:53:36
15,f_osc,uniform,1000,0.008890105411410332,0.04513288289308548,268004264771584.0,2965364.75,277.423677444458,0.8564667701721191,556,4089.9330035971225,4.645101184025407,492.24658203125,512.0,556,11378.862206328688,0.09587855637073517,2026-06-01 07:08:10
15,f_osc,kdtree,1000,0.08159542083740234,0.16620871424674988,1334633438380032.0,8908135.0,288.1903483867645,2.4270739555358887,577,4088.0209055459272,0.4974033497273922,416.35205078125,510.0,577,11481.203984781196,3.583281919360161,2026-06-01 07:13:00
16,f_osc,uniform,100,0.284048855304718,0.35090258717536926,2064713722626048.0,13909802.0,283.4203231334686,0.8231134414672852,568,4088.0272887323945,0.35087284073233604,416.83203125,510.0,568,11469.0712821853,868.6881830394268,2026-06-01 07:18:43
16,f_osc,kdtree,100,0.16300444304943085,0.2552638649940491,1749094158565376.0,11449035.0,66.35231447219849,2.489720106124878,134,4082.0326492537315,0.05881042405962944,410.26806640625,504.0,134,11514.66843516791,0.036969780921936035,2026-06-01 07:19:52
16,f_osc,uniform,500,0.04141750559210777,0.12014040350914001,598097080090624.0,5930186.0,290.15542554855347,0.8753800392150879,581,4127.911037005164,6.641430731862783,458.5205078125,550.0,581,11592.175162704389,0.3065807819366455,2026-06-01 07:29:41
16,f_osc,kdtree,500,0.042985107749700546,0.1260707825422287,782945560297472.0,6711514.5,162.3029429912567,2.4485678672790527,326,4090.0379601226996,0.09755730256438255,423.072265625,512.0,326,11694.120890049846,22.381775856018066,2026-06-01 07:32:26
16,f_osc,uniform,1000,0.006831126753240824,0.039602506905794144,250735895773184.0,2582086.75,275.39007902145386,0.8671271800994873,552,4121.939311594203,4.173230413347483,523.62255859375,544.0,552,11911.233716881794,1.6334449350833893,2026-06-01 07:47:17
16,f_osc,kdtree,1000,0.07503008097410202,0.16303430497646332,1080959583649792.0,8193139.0,289.27683877944946,2.0220959186553955,579,4120.034866148532,0.22030717879533768,440.64990234375,542.0,579,12008.2916126943,44.92997086048126,2026-06-01 07:52:08
17,f_osc,uniform,100,0.3398706316947937,0.38101711869239807,2161634491498496.0,14250799.0,283.72472524642944,0.4731426239013672,568,4122.034330985915,0.22455862164497375,441.42578125,544.0,568,12012.842835332307,0.015749961137771606,2026-06-01 07:57:51
17,f_osc,kdtree,100,0.22036854922771454,0.3047572076320648,1819479545741312.0,12617176.0,63.23891305923462,2.466757297515869,128,4118.0625,0.0,434.5478515625,540.0,128,12052.040252685547,1.609325408935547e-05,2026-06-01 07:58:57
17,f_osc,uniform,500,0.04296154901385307,0.11766195297241211,906285612531712.0,6531220.5,277.48180627822876,0.42755889892578125,556,4157.918615107914,5.734692819416523,480.75830078125,580.0,556,12113.366154732465,0.04516887664794922,2026-06-01 08:08:23
17,f_osc,kdtree,500,0.04537007585167885,0.12717090547084808,878204378152960.0,6776798.0,165.7075572013855,2.8480031490325928,333,4122.038475975976,0.09551893919706345,447.388671875,544.0,333,12221.268229166666,9.096542030572891,2026-06-01 08:11:12
17,f_osc,uniform,1000,0.006314953789114952,0.04046857729554176,226369640333312.0,2559532.25,277.65611958503723,0.8956806659698486,556,4155.9330035971225,4.645101182162762,550.85791015625,578.0,556,12416.527983082284,1.200866937637329,2026-06-01 08:26:07
17,f_osc,kdtree,1000,0.0788714736700058,0.1722046583890915,1099570616467456.0,8293754.0,280.4645493030548,2.0350914001464844,562,4134.019795373665,0.5106318332254887,465.23583984375,556.0,562,12528.344945507117,11.8062062561512,2026-06-01 08:30:49
18,f_osc,uniform,100,0.3492213189601898,0.38395169377326965,2209700275814400.0,14407552.0,295.73553228378296,0.421602725982666,592,4134.028716216216,0.33669649437069893,465.88720703125,556.0,592,12475.953923405828,0.1049908697605133,2026-06-01 08:36:46
18,f_osc,kdtree,100,0.1596885472536087,0.2565076947212219,1445096910225408.0,10925725.0,50.07534742355347,2.524641275405884,101,4128.0625,0.0,459.06201171875,550.0,101,12568.893409653465,1.6467793881893158,2026-06-01 08:37:38
