Model,Function,Dim,Run,N_samples,MSE,MAE,TIME
PF,Styblinski_Tang,3,9,32768,2042.6836629466763,35.98738524654684,0.015990018844604492
PF,Styblinski_Tang,3,10,32768,2046.69711469033,36.00304426230981,0.016096830368041992
PF,Styblinski_Tang,3,11,32768,2044.8420768854176,35.99784541885549,0.017386436462402344
PF,Styblinski_Tang,3,12,32768,2047.7703168443672,36.00689850955442,0.016047000885009766
PF,Styblinski_Tang,3,13,32768,2039.499293747298,35.9802852106652,0.017803192138671875
PF,Styblinski_Tang,3,14,32768,2037.509717498381,35.966569082869334,0.01770758628845215
PF,Styblinski_Tang,3,15,32768,2046.3781350287213,35.99817834555979,0.017559289932250977
PF,Styblinski_Tang,3,16,32768,2048.78805176199,36.01612309907909,0.01653146743774414
PF,Styblinski_Tang,3,17,32768,2040.81015858921,35.981148335227665,0.02967691421508789
PF,Styblinski_Tang,3,18,32768,2052.977474573674,36.02431146410267,0.01684737205505371
PF,Styblinski_Tang,3,19,32768,2042.4064995549256,35.99006375100155,0.0195770263671875
PF,Styblinski_Tang,3,20,32768,2049.328486697415,36.016574373075095,0.012048959732055664
SESM,Styblinski_Tang,3,1,8,4158.30029296875,49.309837341308594,33.79296541213989
SESM,Styblinski_Tang,3,2,8,4712.4833984375,51.29518508911133,33.30279302597046
SESM,Styblinski_Tang,3,3,8,4682.70166015625,52.32272720336914,36.61175751686096
SESM,Styblinski_Tang,3,4,8,4977.50927734375,54.642704010009766,37.04227328300476
SESM,Styblinski_Tang,3,5,8,5423.1357421875,58.816993713378906,36.13955307006836
SESM,Styblinski_Tang,3,6,8,6291.916015625,67.85321807861328,35.44002890586853
SESM,Styblinski_Tang,3,7,8,4834.37646484375,52.32556915283203,37.05379772186279
SESM,Styblinski_Tang,3,8,8,3561.766357421875,44.438514709472656,33.795220136642456
SESM,Styblinski_Tang,3,9,8,4361.40869140625,51.3455696105957,33.61399030685425
SESM,Styblinski_Tang,3,10,8,4295.021484375,49.754249572753906,33.57669496536255
SESM,Styblinski_Tang,3,11,8,5421.2431640625,58.841758728027344,33.58208394050598
SESM,Styblinski_Tang,3,12,8,4039.436279296875,48.43979263305664,33.626847982406616
SESM,Styblinski_Tang,3,13,8,4149.7939453125,47.988929748535156,33.458407163619995
SESM,Styblinski_Tang,3,14,8,3909.963623046875,49.384395599365234,33.584988832473755
SESM,Styblinski_Tang,3,15,8,4672.5478515625,54.312801361083984,33.53599429130554
SESM,Styblinski_Tang,3,16,8,5481.50390625,58.008583068847656,33.643075466156006
SESM,Styblinski_Tang,3,17,8,4890.30859375,53.119659423828125,33.733150005340576
SESM,Styblinski_Tang,3,18,8,5926.49169921875,61.602638244628906,36.32479476928711
SESM,Styblinski_Tang,3,19,8,5198.39453125,56.70487976074219,37.13222122192383
SESM,Styblinski_Tang,3,20,8,4232.86767578125,50.83784103393555,35.094372272491455
SESM,Styblinski_Tang,3,1,64,1338.022216796875,23.911632537841797,34.72355556488037
SESM,Styblinski_Tang,3,2,64,1265.76904296875,22.867267608642578,37.59313464164734
SESM,Styblinski_Tang,3,3,64,1326.3394775390625,23.59015464782715,36.76825261116028
SESM,Styblinski_Tang,3,4,64,1197.3507080078125,22.479440689086914,34.439956188201904
SESM,Styblinski_Tang,3,5,64,1431.837158203125,25.423551559448242,35.87666654586792
SESM,Styblinski_Tang,3,6,64,1909.4183349609375,29.471054077148438,34.429012060165405
SESM,Styblinski_Tang,3,7,64,1911.736572265625,28.712282180786133,36.90543031692505
SESM,Styblinski_Tang,3,8,64,1793.987548828125,26.73601531982422,33.848920822143555
SESM,Styblinski_Tang,3,9,64,1708.0162353515625,27.332948684692383,33.833805561065674
SESM,Styblinski_Tang,3,10,64,1313.794677734375,23.043304443359375,33.34617018699646
SESM,Styblinski_Tang,3,11,64,1370.7967529296875,25.03257942199707,34.82752871513367
SESM,Styblinski_Tang,3,12,64,1445.01025390625,25.686199188232422,34.187755823135376
SESM,Styblinski_Tang,3,13,64,1482.917236328125,25.198562622070312,34.88145661354065
SESM,Styblinski_Tang,3,14,64,1809.0137939453125,29.42070198059082,34.631176233291626
SESM,Styblinski_Tang,3,15,64,1477.9254150390625,25.184940338134766,37.428836822509766
SESM,Styblinski_Tang,3,16,64,1557.0565185546875,25.9260311126709,37.155741930007935
SESM,Styblinski_Tang,3,17,64,1352.43359375,24.292848587036133,37.1712863445282
SESM,Styblinski_Tang,3,18,64,2207.57666015625,30.320707321166992,36.875704526901245
SESM,Styblinski_Tang,3,19,64,1034.9677734375,21.3829402923584,34.93389964103699
SESM,Styblinski_Tang,3,20,64,1311.7127685546875,23.059412002563477,37.57596230506897
SESM,Styblinski_Tang,3,1,512,6.72467041015625,1.206644058227539,37.29964756965637
SESM,Styblinski_Tang,3,2,512,10.961921691894531,1.4957075119018555,37.74347281455994
SESM,Styblinski_Tang,3,3,512,6.058583736419678,1.2016021013259888,35.937249183654785
SESM,Styblinski_Tang,3,4,512,8.529348373413086,1.3694484233856201,36.13429069519043
SESM,Styblinski_Tang,3,5,512,9.922368049621582,1.4603383541107178,36.213242053985596
SESM,Styblinski_Tang,3,6,512,6.844635963439941,1.3154722452163696,37.89053773880005
SESM,Styblinski_Tang,3,7,512,15.904975891113281,1.6148452758789062,37.08540391921997
SESM,Styblinski_Tang,3,8,512,9.978729248046875,1.3403887748718262,37.71063208580017
SESM,Styblinski_Tang,3,9,512,4.888687610626221,1.0311048030853271,36.46209454536438
SESM,Styblinski_Tang,3,10,512,9.719036102294922,1.4862149953842163,36.86578416824341
SESM,Styblinski_Tang,3,11,512,7.332889080047607,1.3004388809204102,35.989778995513916
SESM,Styblinski_Tang,3,12,512,17.111631393432617,1.8631477355957031,36.92413878440857
SESM,Styblinski_Tang,3,13,512,10.299615859985352,1.551479697227478,35.85747289657593
SESM,Styblinski_Tang,3,14,512,6.816835880279541,1.2627142667770386,37.2755184173584
SESM,Styblinski_Tang,3,15,512,6.951618671417236,1.252112627029419,36.990692138671875
SESM,Styblinski_Tang,3,16,512,13.45316219329834,1.8009448051452637,34.987168073654175
SESM,Styblinski_Tang,3,17,512,8.492973327636719,1.3826099634170532,35.54538154602051
SESM,Styblinski_Tang,3,18,512,8.06786823272705,1.3914673328399658,35.440099000930786
SESM,Styblinski_Tang,3,19,512,5.010303020477295,1.1312910318374634,36.27489638328552
SESM,Styblinski_Tang,3,20,512,5.612830638885498,1.1648236513137817,35.626821517944336
SESM,Styblinski_Tang,3,1,4096,0.8763742446899414,0.5348493456840515,52.995869874954224
SESM,Styblinski_Tang,3,2,4096,0.7704726457595825,0.4863963723182678,52.94941258430481
SESM,Styblinski_Tang,3,3,4096,0.9810774922370911,0.511478841304779,52.65771794319153
SESM,Styblinski_Tang,3,4,4096,1.0291171073913574,0.5202836990356445,52.949992418289185
SESM,Styblinski_Tang,3,5,4096,0.9208685159683228,0.4977470636367798,53.11644625663757
SESM,Styblinski_Tang,3,6,4096,1.4512828588485718,0.7165539860725403,53.20008444786072
SESM,Styblinski_Tang,3,7,4096,1.019256591796875,0.5065514445304871,53.18874454498291
SESM,Styblinski_Tang,3,8,4096,0.9663399457931519,0.5127858519554138,52.443915367126465
SESM,Styblinski_Tang,3,9,4096,0.989691972732544,0.512481689453125,53.27882194519043
SESM,Styblinski_Tang,3,10,4096,0.765945315361023,0.475486159324646,52.828821659088135
SESM,Styblinski_Tang,3,11,4096,1.0374990701675415,0.5286532640457153,53.268218994140625
SESM,Styblinski_Tang,3,12,4096,0.8634778261184692,0.49460074305534363,52.98540639877319
SESM,Styblinski_Tang,3,13,4096,0.887413740158081,0.5076226592063904,52.978607416152954
SESM,Styblinski_Tang,3,14,4096,0.8713261485099792,0.5032091736793518,52.98454236984253
SESM,Styblinski_Tang,3,15,4096,0.8988413214683533,0.5105859637260437,52.05729103088379
SESM,Styblinski_Tang,3,16,4096,0.8628699779510498,0.49306464195251465,52.65391516685486
SESM,Styblinski_Tang,3,17,4096,0.7286827564239502,0.46056073904037476,52.351582527160645
SESM,Styblinski_Tang,3,18,4096,1.0268657207489014,0.5150814652442932,52.90524744987488
SESM,Styblinski_Tang,3,19,4096,0.9223231673240662,0.5121362209320068,52.56303906440735
SESM,Styblinski_Tang,3,20,4096,0.8567501306533813,0.4909413754940033,52.03865957260132
SESM,Styblinski_Tang,3,1,32768,0.6501157283782959,0.4557259678840637,440.9455268383026
SESM,Styblinski_Tang,3,2,32768,0.7182410955429077,0.4727528691291809,439.91870856285095
SESM,Styblinski_Tang,3,3,32768,0.7495758533477783,0.4718240797519684,439.89823627471924
SESM,Styblinski_Tang,3,4,32768,0.6628157496452332,0.4591860771179199,438.3040363788605
SESM,Styblinski_Tang,3,5,32768,0.7206020355224609,0.4679737985134125,438.5463705062866
SESM,Styblinski_Tang,3,6,32768,0.7408909201622009,0.47617781162261963,433.6877074241638
SESM,Styblinski_Tang,3,7,32768,0.6796708703041077,0.4529801905155182,433.8082826137543
SESM,Styblinski_Tang,3,8,32768,0.7108117341995239,0.4608756899833679,432.9029133319855
SESM,Styblinski_Tang,3,9,32768,0.7041386961936951,0.4699747562408447,433.5949811935425
SESM,Styblinski_Tang,3,10,32768,0.6904816031455994,0.46628352999687195,433.550194978714
SESM,Styblinski_Tang,3,11,32768,0.6675695180892944,0.46157345175743103,433.5060667991638
SESM,Styblinski_Tang,3,12,32768,0.7536397576332092,0.49206244945526123,433.74402236938477
SESM,Styblinski_Tang,3,13,32768,0.6829733848571777,0.4648135006427765,433.4930319786072
SESM,Styblinski_Tang,3,14,32768,0.6696213483810425,0.4626447558403015,433.5280544757843
SESM,Styblinski_Tang,3,15,32768,0.6862813830375671,0.4631350636482239,433.8146412372589
SESM,Styblinski_Tang,3,16,32768,0.7390569448471069,0.4767204523086548,433.7517375946045
SESM,Styblinski_Tang,3,17,32768,0.6077501177787781,0.4552808701992035,433.92791962623596
SESM,Styblinski_Tang,3,18,32768,0.7742264866828918,0.4798814356327057,433.9795365333557
SESM,Styblinski_Tang,3,19,32768,0.7089866399765015,0.4706819951534271,251.1290512084961
SESM,Styblinski_Tang,3,20,32768,0.6806214451789856,0.45914092659950256,250.10374450683594
SVR,Styblinski_Tang,3,1,8,4682.080184206105,48.81767778300813,0.0007448196411132812
SVR,Styblinski_Tang,3,2,8,4335.991250436591,48.14396907420383,0.0008156299591064453
SVR,Styblinski_Tang,3,3,8,4037.222295016013,48.36009711350014,0.0006744861602783203
SVR,Styblinski_Tang,3,4,8,3937.5766533050232,51.28722048862335,0.0006878376007080078
SVR,Styblinski_Tang,3,5,8,4330.888358172516,56.34572146883148,0.0007326602935791016
SVR,Styblinski_Tang,3,6,8,3947.1081705252773,49.06923011116824,0.0006968975067138672
SVR,Styblinski_Tang,3,7,8,6226.144188178245,55.81807041403259,0.0006623268127441406
SVR,Styblinski_Tang,3,8,8,5909.459737039932,54.128770396874266,0.000713348388671875
SVR,Styblinski_Tang,3,9,8,4024.4262445615636,48.408004630383275,0.0006995201110839844
SVR,Styblinski_Tang,3,10,8,4231.734786695732,48.06506239183868,0.0006344318389892578
SVR,Styblinski_Tang,3,11,8,4073.146486018965,48.19803009902833,0.0006592273712158203
SVR,Styblinski_Tang,3,12,8,5100.878578632053,50.279900352136806,0.0007758140563964844
SVR,Styblinski_Tang,3,13,8,4950.243104145881,49.690330790842516,0.0007071495056152344
SVR,Styblinski_Tang,3,14,8,3894.1048953614827,50.262188117861676,0.0006814002990722656
SVR,Styblinski_Tang,3,15,8,4419.906782842281,48.24514681319533,0.0006642341613769531
SVR,Styblinski_Tang,3,16,8,4049.5740661068617,48.292706405692044,0.0007688999176025391
SVR,Styblinski_Tang,3,17,8,3960.5786691192766,48.79866534348835,0.0006978511810302734
SVR,Styblinski_Tang,3,18,8,4095.2616527247674,53.913741828092576,0.000667572021484375
SVR,Styblinski_Tang,3,19,8,4037.9574179255133,48.33121257974162,0.0007123947143554688
SVR,Styblinski_Tang,3,20,8,4488.213529734133,57.700039741538895,0.0006785392761230469
SVR,Styblinski_Tang,3,1,64,4181.380801203146,47.83613208841702,0.0008153915405273438
SVR,Styblinski_Tang,3,2,64,4717.135294818964,48.78480039139602,0.0008842945098876953
SVR,Styblinski_Tang,3,3,64,4153.472920524539,47.841451827425615,0.0008256435394287109
SVR,Styblinski_Tang,3,4,64,3996.624053339715,47.90634106206041,0.0008387565612792969
SVR,Styblinski_Tang,3,5,64,4136.5665041397315,47.75750614457254,0.0008487701416015625
SVR,Styblinski_Tang,3,6,64,4185.267013795033,47.539116864098546,0.0007655620574951172
SVR,Styblinski_Tang,3,7,64,4729.305519445713,48.73663877775167,0.0008039474487304688
SVR,Styblinski_Tang,3,8,64,4990.235777030918,49.68394357765518,0.0008094310760498047
SVR,Styblinski_Tang,3,9,64,4155.148674034287,47.88342704938147,0.0008637905120849609
SVR,Styblinski_Tang,3,10,64,3960.325714859294,48.13753791776128,0.0008053779602050781
SVR,Styblinski_Tang,3,11,64,3846.553748592085,48.475613320850016,0.0008342266082763672
SVR,Styblinski_Tang,3,12,64,4382.964766030327,47.81542756929541,0.000804901123046875
SVR,Styblinski_Tang,3,13,64,4596.920466226468,48.41320548071291,0.0008325576782226562
SVR,Styblinski_Tang,3,14,64,4045.267210689519,47.64621887517059,0.0008170604705810547
SVR,Styblinski_Tang,3,15,64,4517.0300716569,48.2304138106482,0.0008389949798583984
SVR,Styblinski_Tang,3,16,64,4002.3313329397743,47.5866906729428,0.0008101463317871094
SVR,Styblinski_Tang,3,17,64,4172.50497752894,47.5855087950596,0.0007970333099365234
SVR,Styblinski_Tang,3,18,64,4384.07960236723,47.93668600001738,0.0007627010345458984
SVR,Styblinski_Tang,3,19,64,4310.068644375059,47.62564828685955,0.0008492469787597656
SVR,Styblinski_Tang,3,20,64,4106.555160494824,47.78913780128582,0.0008697509765625
SVR,Styblinski_Tang,3,1,512,3721.842852617221,45.184558764813566,0.008510828018188477
SVR,Styblinski_Tang,3,2,512,4025.393329049122,45.798101523616346,0.008544921875
SVR,Styblinski_Tang,3,3,512,4007.7897351802103,45.87316530740408,0.00849151611328125
SVR,Styblinski_Tang,3,4,512,3813.9140966973987,45.476236401840794,0.008452177047729492
SVR,Styblinski_Tang,3,5,512,3800.7298644142847,45.655034522555546,0.008441925048828125
SVR,Styblinski_Tang,3,6,512,3876.5931100504386,45.35394204289036,0.008304595947265625
SVR,Styblinski_Tang,3,7,512,4026.09572129997,45.60341048094199,0.008827686309814453
SVR,Styblinski_Tang,3,8,512,3979.6831984572873,45.56611753198431,0.00846242904663086
SVR,Styblinski_Tang,3,9,512,3677.9425304191327,45.05833806341565,0.008832216262817383
SVR,Styblinski_Tang,3,10,512,3901.0906461745158,45.71642655533117,0.008521318435668945
SVR,Styblinski_Tang,3,11,512,3928.025963157826,45.549213432656735,0.008846521377563477
SVR,Styblinski_Tang,3,12,512,4087.774272267817,46.079694164707185,0.008594751358032227
SVR,Styblinski_Tang,3,13,512,4156.325168316734,46.35079161241275,0.008322000503540039
SVR,Styblinski_Tang,3,14,512,3903.5370372635307,45.72018378779849,0.008239984512329102
SVR,Styblinski_Tang,3,15,512,4033.6977073410885,45.90776653960632,0.00861501693725586
SVR,Styblinski_Tang,3,16,512,3990.499768314806,45.65285593082701,0.008615493774414062
SVR,Styblinski_Tang,3,17,512,3979.5378324403227,45.74551850334316,0.008467435836791992
SVR,Styblinski_Tang,3,18,512,3803.063396668566,45.14272741768528,0.008636951446533203
SVR,Styblinski_Tang,3,19,512,3785.721804428029,45.11927740220714,0.00857853889465332
SVR,Styblinski_Tang,3,20,512,3856.7266173514136,45.41365278690466,0.008489131927490234
SVR,Styblinski_Tang,3,1,4096,2926.9226758679765,40.47351586286864,0.4497334957122803
SVR,Styblinski_Tang,3,2,4096,2961.4424569159837,40.625888416284205,0.45481085777282715
SVR,Styblinski_Tang,3,3,4096,3020.223959424614,40.890058335715054,0.4542562961578369
SVR,Styblinski_Tang,3,4,4096,2989.1790834836006,40.78302402356045,0.45130348205566406
SVR,Styblinski_Tang,3,5,4096,3072.8725944160037,41.03663978836474,0.45540571212768555
SVR,Styblinski_Tang,3,6,4096,2987.9869402648515,40.73349100577383,0.47161865234375
SVR,Styblinski_Tang,3,7,4096,2933.556352726556,40.46727559730909,0.45520973205566406
SVR,Styblinski_Tang,3,8,4096,2979.2665233713064,40.703852078846815,0.453690767288208
SVR,Styblinski_Tang,3,9,4096,2920.8005717735796,40.46275292621748,0.45293116569519043
SVR,Styblinski_Tang,3,10,4096,3032.5916672185754,40.943143983945305,0.4494142532348633
SVR,Styblinski_Tang,3,11,4096,2999.3675359045883,40.72580435794596,0.4522674083709717
SVR,Styblinski_Tang,3,12,4096,2999.8208940227573,40.71222622142249,0.4527461528778076
SVR,Styblinski_Tang,3,13,4096,3052.4820712766495,40.97637945252985,0.45386290550231934
SVR,Styblinski_Tang,3,14,4096,2998.2882954876104,40.757154082846476,0.44907379150390625
SVR,Styblinski_Tang,3,15,4096,3026.2686315171213,40.82592214071712,0.45254039764404297
SVR,Styblinski_Tang,3,16,4096,3026.7318572822105,40.812795866087626,0.4508700370788574
SVR,Styblinski_Tang,3,17,4096,2946.4337096610584,40.57137357954384,0.4571847915649414
SVR,Styblinski_Tang,3,18,4096,2974.176226890355,40.692267007197515,0.4525589942932129
SVR,Styblinski_Tang,3,19,4096,3028.8016827584715,40.888750146156106,0.4536714553833008
SVR,Styblinski_Tang,3,20,4096,2933.6963558360403,40.541809392776656,0.4530346393585205
SVR,Styblinski_Tang,3,1,32768,1632.5783840668191,29.687584764681734,32.04533910751343
SVR,Styblinski_Tang,3,2,32768,1647.3525166378413,29.77758869736185,31.64300847053528
SVR,Styblinski_Tang,3,3,32768,1652.6406971650854,29.876289225091842,31.659979104995728
SVR,Styblinski_Tang,3,4,32768,1641.5828756046412,29.802536969868548,31.964346408843994
SVR,Styblinski_Tang,3,5,32768,1664.462312034263,29.93011438328582,31.86105966567993
SVR,Styblinski_Tang,3,6,32768,1637.6727168111602,29.78501577714197,32.770530462265015
SVR,Styblinski_Tang,3,7,32768,1658.2100240679727,29.918874980554374,31.564051628112793
SVR,Styblinski_Tang,3,8,32768,1643.246099592894,29.821380271945934,31.42898917198181
SVR,Styblinski_Tang,3,9,32768,1641.6516699798253,29.750627815144288,32.733038663864136
SVR,Styblinski_Tang,3,10,32768,1657.2135746094054,29.92519884069534,32.35289931297302
SVR,Styblinski_Tang,3,11,32768,1658.780292807793,29.84663828414204,31.692474365234375
SVR,Styblinski_Tang,3,12,32768,1652.3445687099377,29.776430160562775,32.52459502220154
SVR,Styblinski_Tang,3,13,32768,1649.3206192140694,29.908252918717192,33.02621865272522
SVR,Styblinski_Tang,3,14,32768,1633.8880142877845,29.711455307776525,32.81044816970825
SVR,Styblinski_Tang,3,15,32768,1652.877624282218,29.804126352496805,32.16917276382446
SVR,Styblinski_Tang,3,16,32768,1648.1711272396158,29.755338375992327,32.92339038848877
SVR,Styblinski_Tang,3,17,32768,1657.4601954509192,29.86701990243747,32.8483247756958
SVR,Styblinski_Tang,3,18,32768,1668.6711443638058,30.008112133131103,32.60829520225525
SVR,Styblinski_Tang,3,19,32768,1635.3073494680643,29.7308772436592,24.630339860916138
SVR,Styblinski_Tang,3,20,32768,1658.5476116869377,29.88781255530648,24.958724975585938
NN,Zakharov,1,1,2,69434.9140625,166.23837280273438,0.6156718730926514
NN,Zakharov,1,2,2,61024.796875,159.8648681640625,0.6143603324890137
NN,Zakharov,1,3,2,76226.984375,172.74038696289062,0.6155345439910889
NN,Zakharov,1,4,2,28877.2421875,111.82227325439453,0.6169095039367676
NN,Zakharov,1,5,2,78610.7421875,177.11402893066406,0.6226518154144287
NN,Zakharov,1,6,2,49269.44140625,190.1050262451172,0.6212160587310791
NN,Zakharov,1,7,2,78448.2578125,176.65365600585938,0.6470837593078613
NN,Zakharov,1,8,2,67543.6328125,165.01756286621094,0.6093833446502686
NN,Zakharov,1,9,2,67410.1875,169.14144897460938,0.617457389831543
NN,Zakharov,1,10,2,70388.40625,165.30441284179688,0.6105482578277588
NN,Zakharov,1,11,2,79059.734375,178.1407470703125,0.6093840599060059
NN,Zakharov,1,12,2,69354.40625,171.42861938476562,0.6163034439086914
NN,Zakharov,1,13,2,69312.375,165.34823608398438,0.6193654537200928
NN,Zakharov,1,14,2,79311.8671875,191.64845275878906,0.6210968494415283
